document_index,similarity_score,comment
1089,0.353616633075724,yüzü gözü benli
1090,0.14628223137350724,yıkanmakyunmak
1091,0.7124430064642471,küçük sebze bahçesi
1092,-0.009680958773370104,dikmek tutturmak
1093,0.6993301365219681,küçük ateş parçası kıvılcım
1094,0.7298961110537001,küçük tane
1095,0.05775642105750765,çekirdek
1096,0.4613742647976462,hafif yağan yağmur
1097,0.6366747709935456,kısa çubuk
1098,0.3412175382393292,dikenli fundalıklı alan
1099,0.6739409878262103,yoğurttan yapılan kuru peynir
1100,0.47498192996150285,ot yığını otluk
1101,0.10925606783237549,acemi
1102,0.5917222117583406,bahçeden meyve çalma
1103,0.7014818533169589,küçük ağaç parçası kuru ince dal
1104,0.6141362891442921,mısırın alt sap kısmı
1105,0.47963719979576774,mısır kurutulan ambar darı ambarı
1106,0.6870015285787695,yabani küçük armut ağacı
1107,0.36791638589544395,çökelek kurutulan ayran peyniri
1108,0.3704260682300796,temmuz ağustos aylarına denir
1109,0.2502711113418502,gösterme sıfatı
1110,-0.017055375634212666,alışkın
1111,0.37267048449156764,alışmak devamlı olamak
1112,0.0856670100058574,sevimli
1113,0.014620208359775573,tatlı
1114,0.44630702883979656,meşin deri çanta
1115,0.20917786849956888,kavga etme i̇t kavgası
1116,0.5779730568916057,çatıların alt kısmı
1117,0.3489430715086457,eğri büyrü
1118,0.02592282682902554,geveze dangalak
1119,0.5094187699453103,mısır
1120,-0.03509740673826324,sıkılma bunalma
1121,0.41976498058832556,yün ipliğinden kilim
1122,0.2865038847334531,sel yağan yağmur
1123,0.4456423968765479,zehir veba kötü
1124,0.316536828618562,koltuk değneği destek
1125,0.40528383217210295,hava gönderme yellenme
1126,0.48424063963813796,destek yapmak
1127,0.14754588443753328,karıştırmak debelemek
1128,0.018001047880608016,sıkıştırma
1129,0.12050021607002585,değirmen
1130,0.0268099043141914,dokunma temas
1131,0.04819152790002371,tekme
1132,0.23322977983675286,pencere cam önü beton
1133,0.2719357412377297,takla atmak
1134,0.12199562773644035,ayakla sıkıştırma vurma
1135,0.09358921629437905,gelişme oynak
1136,0.6764488098665125,kuru hava ıslak olmayan
1137,0.3115939497930732,lüks lastik ayakkapı
1138,0.06254787064333267,toplama
1139,0.06402002432810243,toplan
1140,0.12753182834738092,okumuş hoca
1141,0.21628685195809996,delik açma patlatma yırtma
1142,0.38468460052377795,kaliteli lastik ayakkabı
1143,0.059916946147381855,i̇şte orada
1144,0.2304344274178301,i̇şte burada
1145,0.07522704748738729,teyze
1146,0.0272444201014687,elörgüsü iplik
1147,0.07426163752117423,baldırı çıplak
1148,0.3278504469144487,dolu tanesi
1149,0.7131672044583468,ağaç altı son yer
1150,0.6575400399301117,i̇çinde mısır buğday dövülen oyuk taş
1151,0.6590846362746399,pirinç bulgurla yapılan lahana yemeği
1152,0.2565112329232785,uğraşmak çalışmak
1153,0.177935285108548,tartışma yoluşma
1154,0.6496547114482933,meyve fidanı
1155,0.14907541673238164,kıskaçlı böçek
1156,0.18545952721093895,herkesce bilinilen dedikodu yaymak
1157,0.09441007537501947,kesme bölmek
1158,0.44417800381620637,ot toplama tırmığı
1159,0.12787528041483792,tırnakla kaşımak karıştırmak
1160,0.26953058731002905,biyeleme keskin hale getirme
1161,-0.025630761814311613,i̇plik boyası
1162,0.1900673341645704,hareketli
1163,0.6841098845625684,bir ağaç türü
1164,0.7065559638464922,ucu v şeklinde uzun sopa
1165,0.1642399461398084,ayakta durma
1166,0.16856958067369618,ayakta dik duran
1167,0.3900444284571847,tahtadan oda bölmesi
1168,0.5589238127092236,uzun paçalı
1169,0.14105900703659596,sivriliğini kaybetmiş körelmiş
1170,0.6598132508413838,büyük çan
1171,0.056544480989092906,dikkat çekmek
1172,0.0377840154677879,bezelye haşlaması
1173,0.02194866620310239,hazırlamak süslemek
1174,-0.06835367125752927,sarmalamak
1175,0.020069744299812068,i̇pliklerin karışması
1176,0.17835790349279157,ladin ağacı
1177,0.4320044191475541,dangalak başı boş
1178,0.6244583783890529,delik fındıktan yapılan oyuncak
1179,0.3440640410453765,i̇ri yuvarlak
1180,0.34934721404095614,muşmula ağacı
1181,0.44822175455177554,göğüs kemiği
1182,0.6839605378992661,yer yatağı
1183,0.06464075301889516,kolsuz yelek
1184,0.5437591161006562,toplamak hasat etmek
1185,0.11927073617136445,dilenci
1186,0.05855217829777036,sevmek sevinçini belirtmek
1187,0.7315668569779374,üstü kapalı yer sakin yer
1188,0.051716162089500764,kulpsuz elbezi
1189,0.5689281656444125,olgunlaşmamış meyve tomurcuğu gonca
1190,0.7255074276612746,düdük yapılan bir ağaç çeşiti
1191,0.5182998139895736,yaramaz insan
1192,0.09143144266234515,fakir fukara
1193,0.5991361544506704,erken olan doğan
1194,0.2535835264838737,mola ara verme
1195,0.17424197131171482,yaşına gelen genç inek
1196,0.6530816169387191,yemeği yapılan yabani bitki
1197,0.4465167517801666,geniş yapraklı bitki
1198,-0.06586673061018976,gökkuşağı
1199,0.007742075755109296,erimek eskimek
1200,0.41130825734078325,iyisi ala güzel
1201,0.22989962686772436,yapığı davranışın karşılığı olacaklar
1202,-0.11823428306107678,cin
1203,0.41429321347996684,sürekli bağırma
1204,0.10865305893233229,yanma hissi esmek
1205,0.648728457531069,ucu yanmış odun
1206,0.49178576758072484,acıdan dolayı aklını almak
1207,0.49726926848716974,yün iplik eğirme aleti kirman
1208,0.6623382313806603,bir tür imece
1209,0.47497388592042694,i̇yi güzel usta
1210,0.36605347702394264,güneyli güneyde iç bölgelerde yaşayanlar
1211,0.670487393337315,evlilikte aracı olan kimse
1212,0.5396609173660313,pilli el feneri
1213,0.5984778509002437,mor renkli çiçekli ağaç
1214,0.045969292429634726,dokunma
1215,0.6098149154220234,geyik yabani keçi
1216,0.16484087549250645,avuç dolusu
1217,-0.10660943384296777,eldiven
1218,0.19278111421837246,kardeş eşleri gelin
1219,-0.029684916606075945,oldumu tamammı
1220,0.21023271939687396,amca
1221,0.09004719217474862,tutam demet buket
1222,0.15629608472709755,toplam topu topu olancası
1223,0.43013447812199695,kadın elbisesi
1224,0.4804653373588588,geniş
1225,0.5831027944705565,köpek yavrusu
1226,-0.14181091366719928,şımarma
1227,0.16348028125299263,üşenme çekinme
1228,0.6887584593391263,kullanılan ihtiyaçlar
1229,0.1587481023037554,gerekli lazım
1230,0.47240152383453216,elbise çamaşır
1231,0.08156235317825639,gerçek hakikat
1232,0.661349944479837,açıkca alani yapılan
1233,0.481577967424365,toprak kazmak
1234,0.2311497054500441,ekşi acı
1235,0.636587201189051,ekmek çevirme aleti
1236,-0.07468954617360365,etek
1237,0.2441340674148115,üveyik kuşu
1238,0.35095887256428004,eli ev işlerine yatkın
1239,0.6464549934362871,turşu yapılan yabani bitki
1240,-0.01469165331460114,evlendirme
1241,0.30820922739456164,çocukların aile oyunu
1242,0.7333897161371767,bir dönüm arazi mantar
1243,0.7126887197174641,bir kısmı yanık odun parçası
1244,-0.083605431893786,yeterli
1245,0.191623470952978,kibrit
1246,0.6861150773728004,bir seslenme biçimi
1247,0.2623725429338066,seslenen kişiye cevap vermek
1248,0.4240170247092425,başkasına göre hava hoş
1249,0.30167815472007903,oyalanmak vakit geçirmek
1250,0.39227331643708974,olgun yumuşak
1251,0.08771413520715327,çiğneme
1252,0.24584012469874938,akılda tutma
1253,0.6087061238302163,olgun meyve yumuşak
1254,0.6348146100066999,bir tür armut çeşitdi
1255,0.3304337459547283,i̇çlik iç elbisesi
1256,0.13500890068634894,kollu atlet
1257,0.27432410767022,gaz lambası çeşitti
1258,0.6398560492493399,şişeden yapılan gaz lambası
1259,0.6814837559487825,bir tür meşale
1260,0.38069667017170106,hafif
1261,0.38069667017170106,hafif
1262,0.27060932663353443,s bozukluğu
1263,0.4604974754262978,kötü bozuk
1264,0.6600905922971901,ucu ateşli odun parçası
1265,-0.03247495335405952,paramparça
1266,0.20967017680706876,buruşuk yırtık parçalanmış
1267,0.47857739150581013,i̇çten pazarlıkcı sahte kurnaz
1268,0.19443922474500439,derman kuvvet hal
1269,0.5564793968720756,fazla
1270,0.3888237010029217,piliç genç tavuk
1271,-0.03399548543089294,hafiflemek
1272,0.31302815241225806,iyisi iyi
1273,0.43564102154758827,yaramaz
1274,0.5224472367262599,saçda pişen buğday ekmeği
1275,0.23672892834411824,renk yüz rengi
1276,0.226207921231011,çubuklardan örülmüş çit
1277,0.36157362707213525,ağzına kadar dolu sıkışık
1278,0.5708866078112211,pişirilmiş meyve
1279,0.4785181121519937,fırında kurutulan mısır
1280,0.2126913275728313,fırtına yağmur
1281,0.23550001589838948,fırlatıp atmak
1282,0.11653963043834387,dışkı
1283,0.006253408780948419,kaldırıp atma
1284,0.7146382319647798,yemek yapılan bir bitki
1285,0.398967685798964,art niyetli fenalı düşünen kişi
1286,-0.08975012783997867,yavaşca
1287,0.5775019878446215,ağaç kabuğu düdük
1288,0.1460670720288917,i̇tiraz eden
1289,0.6068933445428115,follukta tek olan yumurta
1290,0.11160706542360656,kabuğundan ayıklamak
1291,0.725650972608957,tavuğun yumurtladığı yer
1292,0.3753029587799628,bolca geniş
1293,0.8269207581875483,kapba su doldurmaya yarayan gereç
1294,0.41196933280806924,suyu çekilmiş susuz
1295,0.14184506293972685,dışarı fırlamış nesne
1296,-0.11846003213751063,kaynama
1297,0.1774521594466203,ateşte kaynatmak
1298,0.18798816966490242,dişsiz dişleri sökülmüş
1299,0.216603114726922,boşu boşuna gereksiz
1300,0.13962961440891794,dikkat dikkate alma
1301,0.675246505055626,yabani bir bitki
1302,0.36115293253310954,yamaç bayır yamaç
1303,0.5768579990431492,manav sebze meyve satıcıcı
1304,0.43787065730486663,kadar
1305,0.3722479682417051,fındığın yaş kabuğu
1306,0.4923289253270443,sürekli s yapan gürültü
1307,0.6053964461167607,dertli sorunu olan
1308,0.6977034566280391,sürekli ikide bir
1309,0.19537623765635442,dalgınlık yanılgı durgunluk
1310,-0.043518950176979994,biçimsiz şekilsiz
1311,0.42118958030403325,kuru dölsüz
1312,0.043158252154999896,parmakları bükmek
1313,0.005737660302996786,baca
1314,-0.018669550117417125,kalabalık çokluk
1315,0.692374267326546,yemek yapılan yabani bitki
1316,0.6531587485673509,angarya yapılan iş
1317,0.2122522458264388,zamanı dolmuş geçersiz
1318,0.4320651084358432,i̇şe yaramaz uyuşuk
1319,0.38343468509788764,kel düz
1320,0.20621403611182526,başkasına söyleme kandırma
1321,0.41051951000664727,mazlum sessiz uslu sakin uysal
1322,0.5046763025486543,dişi köpek
1323,0.3338901538765138,uslu sakin olgun gariban
1324,0.32148316784723874,eğrelti dikiş tutturma ekleme
1325,0.36020121948798844,yara kabuğu üst kabuk
1326,0.6653188529369758,evin ön kısmı kapı
1327,0.5481527678668836,yaklaşık olarak göz kararı aşağı yukarı
1328,0.35292895768047683,lastik ayakkabı
1329,0.5705712233631688,i̇çi çürük fındık
1330,0.16664943027239582,ormangülü pembe çiçekli
1331,0.46132334295782496,tarıştırma tahrik etmek
1332,0.09993959450625055,patetes
1333,0.5178050762657032,yabani diken
1334,-0.0002693104168177418,karar tam kıvamı
1335,0.10730163215494103,karıştırma
1336,0.24007262421229206,yaşlı
1337,0.11286876488583626,patetes gartobak
1338,0.1255015592086088,patetes yerelması
1339,0.6864933092012866,fazla olan eşya
1340,0.013043875345315044,dert sıkıntı
1341,-0.03647408869303897,yalan
1342,0.15032782574119966,germek sıkıştırmak
1343,0.5998734679992045,çam kabuğu altı zarı kabuk
1344,0.4467426945499724,pi kirden kabuk bağlama
1345,0.5889046988293847,ayran aparetif yemek
1346,0.36926751785922446,kasıtlı olarak mahsus
1347,0.37438428369835147,fındığın dışındaki yeşil kabuk çotanak
1348,0.5453430107776023,fındık çotanağı
1349,0.6800329344128626,bir armut çeşidi
1350,0.2381921538981315,sıkma eneme hadım
1351,0.3954119117521928,kuru ahlat unu
1352,0.5326311868952313,i̇şe yaramaz hayrı olmayan
1353,0.2285369096830353,türkü nağme
1354,0.21311823703894378,kendi kendine türkü söylemek
1355,0.4503459702059484,güzel
1356,0.0867200736407475,benim güzelim
1357,-0.045846836221945075,kaza yaralanma
1358,0.4508256124717759,kuru yapraklar
1359,0.5939703820687221,i̇stemeden olan kaza
1360,0.6076385284950073,kenarı düzgün olmayan
1361,0.036202918188388784,değirmenci
1362,0.41494126169487766,ayıklanmış fasulye kabuğu
1363,0.3178439734892743,merdiven iskele
1364,0.3057662952165263,fena i̇natcı insan
1365,0.7124494533435235,oyuk yer
1366,0.6681965321124115,bir çeşit orak
1367,-0.04244282835701106,yaprak
1368,0.3178439734892743,merdiven iskele
1369,0.7501555360250745,küçük yabani hayvan
1370,-0.02764459273965135,düğün alayı
1371,0.12919222238029052,gelince geldiğin zaman
1372,0.12223377475066635,kemik
1373,0.10806883568942996,dikenli sarmaşık
1374,-0.0693282681644186,sarmaşık
1375,0.1525817081684665,çetene yiv
1376,-0.02212095879514455,ağızda çiğnemek
1377,0.6498784763290388,ucu çatallı dalları çekme sırığı
1378,0.19528833029374948,geri zekalı
1379,0.6332474512989588,kuru odun parçası
1380,0.5799006951491238,kız anlamında
1381,-0.10744071092692008,kurbağa
1382,0.5164994607819051,yeni
1383,-0.10604651070885292,yepyeni
1384,0.5402603973414386,dönen ağaç oyunu
1385,0.6198243206261939,hayvan tekmesi
1386,0.7236022714272865,küçük kuplu sepet
1387,0.02078108490238397,sıradan dümdüz yoğun
1388,0.32948860858364176,yağlı parlak kaygan
1389,0.08488183073674467,oynak
1390,-0.046957905279886414,bıkmak usanmak
1391,0.21859028988696488,i̇p
1392,-0.006263576321747025,kıyafet görünüm
1393,0.6162640229680405,i̇nce uzun mızmız
1394,0.6178581165145665,meyve sapı
1395,-0.009974559387835286,kıskançlık
1396,0.1265461732217421,donmuş sabah çiğsesi
1397,0.25206779654002515,tepelik arazi yerler
1398,0.802446980766813,düğüm dönen kıvrılan su
1399,0.4757500935766054,traş etmek
1400,0.6308521758398081,koyun yün kırkma aleti
1401,-0.1412417631880432,kıskaç
1402,-0.01747059533247343,sıkma çimdikleme
1403,0.610803362487418,hayvan tekmesi çiftte
1404,0.6702797249450789,olan
1405,0.1891655544810805,yoksukluk alcık
1406,0.6656442258564655,öteberi küçük eşyalar
1407,0.4839239705752606,tekleme fındık çotanağı
1408,0.7164553401830829,küçük ağaç parçası
1409,0.5623057895150929,ağaç budağı
1410,-0.034910041505361714,kaşınma
1411,0.7470946196742401,yuvarlak küçük ekmek
1412,0.6572430756613482,dal kesen küçük balta
1413,0.0038922556086233295,tırpan
1414,0.16118502632459408,başlama
1415,0.021673773461041018,düğme
1416,0.6786756006409311,oyunda küçük düz taşlar
1417,0.25780725905908997,fıcı
1418,0.4197596703818406,haylaz i̇şe yaramaz
1419,0.3950158472453189,saç örgüsü ensede toplanan saç topuzu
1420,0.4507253526174652,delik ağaç kovuğu
1421,0.1962286010789429,aralık hafiften açık
1422,0.41409864286413617,yaşlı kimse moruk
1423,0.1939773412464607,kol raf
1424,0.5878919077389648,odun taşıken sırta sarılan ip semer
1425,0.6449079021630226,taş fırında pişen ekmek
1426,0.5721535714550802,balık çeşiti
1427,0.7280342787975238,süslü büyük ev
1428,0.7186747650930367,bir yere konmuş
1429,0.581850114169161,i̇çi boş fındık
1430,0.5583218434127386,bağlantısı olmayan
1431,0.38812232527796975,avuç içi yanına ekleme
1432,0.3279812312447692,avuçlama avuç ölçüsü
1433,0.2757762088951628,külek ölçü kovası
1434,0.7231436019326676,büyük kalın kafa salak
1435,0.7450037324780218,kısa küçük ağaç kütük
1436,0.4447516023661461,çukur mağara
1437,0.20309709591653732,güya
1438,0.6097391618912862,olgunlaşmamış ham meyve
1439,0.38502136718740804,çam ağacı kozalağı
1440,0.5831027944705565,köpek yavrusu
1441,0.5128440351045767,şişman yuvarlak
1442,0.11702978175189256,i̇çeri batmış uçurum
1443,0.8847193659140026,su kurbağası
1444,0.23150163697088524,avare haylaz
1445,0.3332731609730339,yeşil olgunlaşmamış
1446,0.3012407143462532,meyvenin yumuşaması
1447,0.21082711892584569,yanık ateşli kül
1448,0.7348202374818107,bir kuş çeşiti
1449,0.6834740531768486,yük hayvanı katır hayvan sürüsü
1450,0.2954276894806447,birini göresi gelmek hasret özlem
1451,0.5196411914218017,taze yeni
1452,0.6634102032653897,hayvan derisi
1453,-0.05018411478023155,gözlük
1454,0.6938254887521,suyun topraktan ilk çıktığı yer
1455,0.013146142099927594,gugukuşu
1456,0.27139331262949173,sepet
1457,0.386721487767939,ocak başı raf çıkıntısı
1458,0.4053036928698513,belle bağlanan giysi
1459,0.04230657678802972,sabah vakti
1460,0.36773524252530987,başta bulunan kepek
1461,0.6908266049448466,çukur yer kuyu
1462,0.38302096448821005,toz birikintisi toz kırıntısı
1463,0.431065076573417,alınganlık gösterme alınmak
1464,0.6919555819711763,küçük ufak
1465,0.28405401598991686,şubat ayı
1466,0.3126566561918097,yaylada çayır bitkisi
1467,0.519388978028952,mısır koçanı odunsu kısım
1468,0.28405401598991686,şubat ayı
1469,0.6551622838263397,ağacdan yapılan kap fıcı
1470,0.6783955025116739,hayvan yalı konan ağaç kap
1471,0.834057299125405,bakır su kabı büyük ibrik
1472,0.33971706026286336,eğrelti otu
1473,0.03086776077173785,birden yuvarlanma
1474,0.4829687231397281,güneşte kurutulan mısır
1475,-0.038300494323601636,yevmiye
1476,0.17306671332191562,yevmiyeli işçi
1477,0.3111447496651902,evden uzak bahçe orman
1478,0.2511030419333543,kayın ağacı
1479,0.08197781154342083,dargın
1480,0.20066658774884877,damat
1481,0.6268670580386135,i̇nekleri ısıran büyük sinek
1482,0.6909071133250552,ağaçtan yapılan kap
1483,0.1374095750460001,yeşerme üstü yeşillenme
1484,0.6854288156281141,yemek ekmek pişirilen fırınlı soba
1485,0.033308110011263395,yayla dönüşü sahil
1486,0.6940757385833748,yayla dönüşü hayvan beslenen yer
1487,-0.1915333554719821,sonbahar
1488,0.0,
1489,0.19828031965164727,i̇şte
1490,0.18452768545948317,i̇şte şurası
1491,0.03672743895548486,böyle
1492,0.0,
1493,-0.08073360193639553,burası
1494,-0.0070138962903153745,i̇htiyaç
1495,0.4503459702059484,güzel
1496,0.12267418353479856,madem öyle
1497,0.0940313679698061,zaman
1498,0.2661398526519096,başlama başlangıç
1499,0.4142813307248788,kadar ana gelene dek
1500,-0.04926087116264443,sohbet muhabbet
1501,0.7438148438143187,küçük çakıl taşları küçük taşlar
1502,0.6307206237621615,yiyecek yoğurt yemek
1503,0.6519102135039792,hayvan bağlama ipi tasma
1504,0.22494410388143135,banyo odası
1505,-0.20012509905820328,kiler
1506,0.5486306772921299,yemek yeme lokma yutma
1507,0.3222959331107073,biraz zor
1508,0.6305487988751323,yabani sarılan uzun bitki
1509,0.46465670136388504,kadın
1510,0.3903528599964279,sade yoğurt
1511,0.0437586853881058,delidolu
1512,0.7309589344791233,çubuktan yapılan büyük örme sepet
1513,0.19777313938652774,yoğun çalışma
1514,0.5977446814509648,boş arazi
1515,0.06407104797082011,dayanaksız
1516,0.4941887625498481,terkedilen boş tarla
1517,0.8764351029244086,su kanalı
1518,0.45956398908760676,çatıya kaplanan ince tahta
1519,0.3350694619414188,i̇pek parlak kumaş ona özgü yakıştı
1520,-0.0753387103779086,dostluk kurma
1521,-0.07598397936040029,buçuk
1522,0.02050953716549054,kıskanç fesat
1523,0.056282872985634995,hanım hanımcık nazik
1524,0.5359897678788046,yaramaz çocuk
1525,0.5203768533400628,mısır yarması yemeği
1526,0.22171906524723428,anda hemen tam şimdi
1527,0.38474211529815416,yakıcı kavurucu yarı pişmiş
1528,-0.036870771110623396,şöyle
1529,0.19828031965164727,i̇şte
1530,0.3228011872084403,hatice adının yöresel söylenişi
1531,0.29784031712459,hafız adının yöresel söylenişi
1532,0.16960356710775037,gürültü
1533,0.19831002514769935,güç kuvvet derman
1534,0.4598717462003614,çocuk lazımlığı
1535,0.3056251173171933,hafıze adının yöresel söylenişi
1536,0.04991163686706989,yineleme yola gitme
1537,0.27703520399041526,önden devamlı
1538,0.3925469291967495,eve giriş bölümü balkon antre
1539,0.3717826472000989,böyle mi olacaktı buda
1540,0.1530545651897779,gel gelmesi sesleniş
1541,0.11639265816765965,avare dolaşan
1542,0.1622719469174275,evet onaylama
1543,0.10798245374750523,karda batmayan ayakkabılık
1544,0.08719849212564595,külüstür angaz
1545,0.2898524930820179,halim adının yöresel söylenişi
1546,0.6380662755390313,undan yapılan sulu çorba
1547,0.5273935273775366,derin kazılmış çukur sınır
1548,-0.00043446155251081545,şımarık
1549,-0.10889662025764754,i̇htiyarlamak
1550,0.42672750113327473,islak nemli tavlı verimli yağmur
1551,0.28724848039987083,kapak gizli geçit
1552,0.2724235782454695,evlerde gizli geçit
1553,-0.1106657889229384,alelacele
1554,0.0940313679698061,zaman
1555,-0.07096455595009782,henüz pekiştirme
1556,0.3289953441094877,tarlayı toprağı sürme işi
1557,0.02263404291410795,elalem herkes
1558,0.6653165563573731,açıkca yapılan
1559,0.20732125460563278,hırsla karışık sinir
1560,0.1705747737061446,sinirlenmek
1561,0.7481951736423091,küçük tencere
1562,0.15619733826180685,ayni öyle
1563,0.7479336900189594,bir mantar çeşiti
1564,0.26138224573175434,hayvanlara seslenme
1565,0.29884527930833527,hasan adının yöresel söylenişi
1566,0.5244365882477362,göründüğü olmayan
1567,0.16262500455871015,uyuşuk
1568,0.544268488472053,gevşek tıkız sıkı olmayan
1569,0.35128570344982857,gizli art niyetli fesat
1570,-0.08306289479741748,biçimsiz giyiyen
1571,0.20927799661735946,birleştirmek eklemek örtmek
1572,0.003347869017181055,ezerek parçalama
1573,0.07911429976820133,birden hareketlenme
1574,0.2442253449778935,yıkık dökük eski kullanılmaz
1575,0.48001775502955,yarı eski eskimiye başlamış
1576,0.2145561766202862,kesmek parçalamak
1577,0.2806213142545554,yırtık parçalı
1578,0.17284132687736264,sıra dizi
1579,0.43840033264547706,çocuk
1580,0.6578976085532178,büyük testere
1581,0.47745073923693643,zayıf mısır
1582,0.257867785230777,saf temiz pürüzsüz
1583,0.6664312527438474,duvar temelin toprağa oturduğu yer
1584,0.2982086094240743,geçimsiz dirliksiz fesat çıkaran
1585,0.3170406741574223,kaba kabaca
1586,0.5076889064533185,çabuk olma
1587,0.3741106506666464,çabuk koşma
1588,-0.11970765274653139,mürekkep
1589,0.08085341124335818,cambaz
1590,0.6439223904685868,gelişigüzel yapılan iş
1591,0.4931427860409227,fındık ayıklama taneleme
1592,0.5214160437536295,kaba davranan insan şişman
1593,0.5089770222855354,i̇nsanlarla fazla konuşmayan
1594,0.6727236392975093,küçük yün torba
1595,-0.08368832194333839,tombul
1596,0.3814984215965906,fasulyeli soğanlı lahana yemeği
1597,0.046271298907008415,zıplama
1598,0.2549664639716245,yüksek yerden atlama
1599,-0.0031455889555074973,unun tortusu
1600,0.6914549406359591,bir araya gelerek oynanan oyun
1601,-0.09564674579619668,heves
1602,0.3373661710017202,hevesini almak
1603,0.09687119809481062,hevesi geçmek
1604,-0.1810110237804365,hayalet cin
1605,0.7471761367768639,küçük yavru
1606,0.5071456705194877,suda pişirilen meyve komposto
1607,0.6606400988631628,bir tür kağıt oyunu
1608,0.19511860299607398,fasulye ezmesi
1609,0.5540210023470052,yemeği yapın yabani bitki
1610,0.3139549825670317,köpek kovalama
1611,0.5383634636536606,yabani bitki
1612,0.13728639204485327,beraber birlikte
1613,0.34729895577629916,başıboş avare dolaşan
1614,0.23333506460832287,sık çalılık
1615,0.3501868459443635,sulu ıslaklık
1616,0.5379856227482938,i̇çi dışı görünen basit yapıla eşya
1617,0.011986701407154257,birdebire
1618,0.18824070973811013,i̇şi bitmiş süresi dolmuş
1619,0.4258397348444919,kafa tutmak dayılanmak
1620,0.20438675502573297,tatsız içilemiyen çay
1621,0.5619055980691221,ayı yavrusu
1622,0.570803015561701,bozulmuş ezilmiş meyve sebze
1623,0.5545604296193205,ekmek ezmesi
1624,-0.003162461775699482,kalabalık
1625,-0.18209518883196485,alışkanlık
1626,0.6180694656292234,aniden birdenbire beklenmeden olan
1627,0.2823912459352124,nemli ıslak
1628,-0.012125261935894329,baygın
1629,0.31815635395581265,sıcak
1630,0.1503055130671727,isınmak
1631,0.31815635395581265,sıcak
1632,0.6512677978340057,gevşek bol olan
1633,-0.08518557733494816,sallama
1634,-0.02521886660984171,sallanmak kımıldamak
1635,0.2394964247569562,amele i̇şçi
1636,0.10451102725274769,yöntem püf noktası
1637,0.25285619781622365,ayakkabı kundura
1638,0.12297857783745816,sulanmış yaş
1639,0.33758683529952077,ağızla çağırma tiz s
1640,0.42260318249314166,ağzına kadar dolu
1641,0.5788998578010827,fındığın taze sürgün dalları fındık filizi
1642,-0.06802256914875164,gecenin aydınlanması
1643,0.6457173203760866,bir çeşit gaz lambası
1644,0.5295244082139638,yeni taze sürgün
1645,0.6096194482664955,göz işaret etmek
1646,0.1824184743660054,sermek yaymak
1647,0.8249182840193319,kuplu su kabı
1648,0.3546897627066834,üzülmek alınganlık göstermek
1649,0.12526307248746502,gömlek
1650,0.4427838970675201,eğri bacaklı
1651,0.5301080627668731,tiksinmek nefret etmek
1652,0.5292280208406741,beddua etmek
1653,0.34239327088645627,i̇ki gün sonrası önceki gün
1654,0.29475228281499727,düğme deliği kemik içi
1655,0.5064283618823813,delikli bakır süzgeç metal kalbur kevgir
1656,0.04393289073372218,düğüm
1657,0.46836204866375863,kadar değil
1658,0.32825308568227024,felç olma
1659,0.712232947587917,ekmek yapmaya yarayan
1660,0.11408412640240685,i̇ltahap cerahat
1661,0.4276468867433085,duman ateşten çıkan duman lekesi
1662,0.3023018651084126,hüseyin adının yöresel söyleme
1663,-0.15724283527393815,sandalye
1664,0.41124016578900136,yığın öbek yapma
1665,0.6071112594442564,baş göz elle işaret etmek
1666,0.1627956968592346,arpacık
1667,-0.04016475934716955,hepten i̇yice
1668,0.30863367486069004,köle amele
1669,0.6987673959226799,sigara artığı bir balık
1670,0.453015131988724,ordululara verilen ad
1671,-0.06548663313950807,sivilce
1672,0.6080131045256836,boş fındık kabuğu
1673,0.005813336204663198,koşma
1674,-0.07532408519218695,kağıt
1675,-0.1614863774562961,i̇lgili alakadar
1676,0.09158290410253789,çivileme vurma
1677,0.2661256954268789,yumrukla itip kakalamak
1678,0.037328969460554015,şebinkarahisar
1679,0.42633270330785844,i̇şe yaramaz
1680,0.06074921926919996,askı çengeli
1681,0.5046763025486543,dişi köpek
1682,-0.09945476661533798,doyma i̇nanma
1683,0.8215189044226223,su toplama çukuru yalak
1684,0.06778231044706505,giyeceklerin başlığı
1685,0.5473481429184246,gece belli olmayan nesne
1686,0.22687522565768461,aralık ayı
1687,0.35292895768047683,lastik ayakkabı
1688,0.6639471757013556,bir çeşit kuş
1689,0.09993959450625055,patetes
1690,0.6979086195510344,bir giresun oyunu geleni bekleme
1691,0.01058127444782535,ayarlama
1692,0.5444887866405501,yuvarlak tahta
1693,0.3327845991528805,parlak kumaş
1694,0.3026155341194455,üçkağıtcılık oyun
1695,0.5409638874463722,yük hayvanı
1696,-0.03025782390696144,zift
1697,0.43467899764694706,ayran
1698,0.5910819492596684,kuru ağaç mantarı
1699,-0.021199728761193665,genişletme yumuşatma
1700,0.2767971773540558,kurumuş
1701,0.4504948241357153,düğünde gelin evine ziyarete gitmek
1702,0.5935712231718887,kuru kepekli un
1703,0.3236209787706973,yana kayma öte gitme
1704,0.6639848556227599,sıcak olan
1705,0.006657830727705316,azarlama deyimi ölmeyesice
1706,0.060776556958756514,eşlerin anneleri
1707,0.13161272503436797,eşlerin babaları
1708,0.48130806917118396,hanım erkek kardeşi
1709,0.44245121472241844,aperatif yapma
1710,0.4937124388245711,tarım aleti toprak eşeleme
1711,0.02951341766163003,kelebek uçan böçek
1712,0.5336649461198725,keçi kılından dokuma sert dokuma
