model_name,document_index,similarity_score,comment
word2vec_stemmed_skipgram_win2_dim100.model,1370,0.9886197648690543,düğün alay
word2vec_stemmed_skipgram_win2_dim100.model,1371,0.9757634693552929,geli geldik zaman
word2vec_stemmed_skipgram_win2_dim100.model,1372,0.9611520266321812,kemik
word2vec_stemmed_skipgram_win2_dim100.model,1373,0.9650248674665285,diken sarmaşık
word2vec_stemmed_skipgram_win2_dim100.model,1374,0.6634527522922549,sarmaşık
word2vec_stemmed_skipgram_win2_dim100.model,1375,0.859742692457151,çeten yiv
word2vec_stemmed_skipgram_win2_dim100.model,1376,0.9673334811986025,ağız çiğnemek
word2vec_stemmed_skipgram_win2_dim100.model,1377,0.995679751426518,uç çatal dal çekm sırık
word2vec_stemmed_skipgram_win2_dim100.model,1378,0.9046698088644975,ger zeka
word2vec_stemmed_skipgram_win2_dim100.model,1379,0.9943946078108937,kur odun parça
word2vec_stemmed_skipgram_win2_dim100.model,1380,0.994916456726123,kız anlam
word2vec_stemmed_skipgram_win2_dim100.model,1381,0.5590942759986427,kurbak
word2vec_stemmed_skipgram_win2_dim100.model,1382,0.9933936589611301,yen
word2vec_stemmed_skipgram_win2_dim100.model,1383,0.6942915888374901,yepyen
word2vec_stemmed_skipgram_win2_dim100.model,1384,0.9956375167606818,dönen ağaç oyun
word2vec_stemmed_skipgram_win2_dim100.model,1385,0.9962201860057964,hayvan tekme
word2vec_stemmed_skipgram_win2_dim100.model,1386,0.996439699570138,küçük kupl sepet
word2vec_stemmed_skipgram_win2_dim100.model,1387,0.9698168532482748,sıra dümt yok
word2vec_stemmed_skipgram_win2_dim100.model,1388,0.9845697961598434,yağlı parlak kaygan
word2vec_stemmed_skipgram_win2_dim100.model,1389,0.8163968292476591,oynak
word2vec_stemmed_skipgram_win2_dim100.model,1390,0.7745953058388606,bıkmak usanmak
word2vec_stemmed_skipgram_win2_dim100.model,1391,0.9186053626357586,i̇p
word2vec_stemmed_skipgram_win2_dim100.model,1392,0.9782538902622597,kıyafet gör
word2vec_stemmed_skipgram_win2_dim100.model,1393,0.9950640595052809,i̇nce uzun mızm
word2vec_stemmed_skipgram_win2_dim100.model,1394,0.996017313652585,meyv sap
word2vec_stemmed_skipgram_win2_dim100.model,1395,-0.050672697960323754,kıskançlık
word2vec_stemmed_skipgram_win2_dim100.model,1396,0.9707668058733574,don sabah çiğse
word2vec_stemmed_skipgram_win2_dim100.model,1397,0.9965357297425992,tepelik arazi yer
word2vec_stemmed_skipgram_win2_dim100.model,1398,0.9977551431995353,dük dönen kıvrılan su
word2vec_stemmed_skipgram_win2_dim100.model,1399,0.9942742690909063,traş etmek
word2vec_stemmed_skipgram_win2_dim100.model,1400,0.9951934539208045,koy yün kırk alet
word2vec_stemmed_skipgram_win2_dim100.model,1401,0.6413253376845496,kıskaç
word2vec_stemmed_skipgram_win2_dim100.model,1402,0.9293811271719092,sıkm çimdikle
word2vec_stemmed_skipgram_win2_dim100.model,1403,0.9961962548428108,hayvan tekme çift
word2vec_stemmed_skipgram_win2_dim100.model,1404,0.9951692206907338,olan
word2vec_stemmed_skipgram_win2_dim100.model,1405,0.7628203569841128,yoksukluk alcık
word2vec_stemmed_skipgram_win2_dim100.model,1406,0.9959015933193887,öteber küçük eşya
word2vec_stemmed_skipgram_win2_dim100.model,1407,0.9924313112253407,tekle fın çotanak
word2vec_stemmed_skipgram_win2_dim100.model,1408,0.9967239703325843,küçük ağaç parça
word2vec_stemmed_skipgram_win2_dim100.model,1409,0.9951414119442098,ağaç budak
word2vec_stemmed_skipgram_win2_dim100.model,1410,-0.06207987048123138,kaşın
word2vec_stemmed_skipgram_win2_dim100.model,1411,0.9973149644298971,yuvarlak küçük ekmek
word2vec_stemmed_skipgram_win2_dim100.model,1412,0.9965980975794095,dal ke küçük bal
word2vec_stemmed_skipgram_win2_dim100.model,1413,0.0762886076973319,tırpan
word2vec_stemmed_skipgram_win2_dim100.model,1414,0.5585483709417814,başla
word2vec_stemmed_skipgram_win2_dim100.model,1415,0.9073311749282809,düğm
word2vec_stemmed_skipgram_win2_dim100.model,1416,0.9975295732738496,oyun küçük düz taş
word2vec_stemmed_skipgram_win2_dim100.model,1417,0.5339433478487741,fıç
word2vec_stemmed_skipgram_win2_dim100.model,1418,0.9797324880229124,haylaz i̇şe yaramaz
word2vec_stemmed_skipgram_win2_dim100.model,1419,0.9938925340195089,saç örgü ense toplanan saç topuz
word2vec_stemmed_skipgram_win2_dim100.model,1420,0.994994913878525,delik ağaç kovuk
word2vec_stemmed_skipgram_win2_dim100.model,1421,0.9937016388354134,aralık hafif açık
word2vec_stemmed_skipgram_win2_dim100.model,1422,0.991161538402416,yaşl kims moruk
word2vec_stemmed_skipgram_win2_dim100.model,1423,0.9928565357452566,kol raf
word2vec_stemmed_skipgram_win2_dim100.model,1424,0.9954145833164646,odun taşıken sır sarılan ip semer
word2vec_stemmed_skipgram_win2_dim100.model,1425,0.9967904244470576,taş fır pişen ekmek
word2vec_stemmed_skipgram_win2_dim100.model,1426,0.990869250989927,balık çeşi
word2vec_stemmed_skipgram_win2_dim100.model,1427,0.9967824602497627,süsl büyük ev
word2vec_stemmed_skipgram_win2_dim100.model,1428,0.995917834380385,bir yer kon
word2vec_stemmed_skipgram_win2_dim100.model,1429,0.9902185426106025,i̇çi boş fın
word2vec_stemmed_skipgram_win2_dim100.model,1430,0.9945770765483866,bağlantı olmayan
word2vec_stemmed_skipgram_win2_dim100.model,1431,0.996669022597054,avuç iç yan ekle
word2vec_stemmed_skipgram_win2_dim100.model,1432,0.9897186601085615,avuçla avuç ölçü
word2vec_stemmed_skipgram_win2_dim100.model,1433,0.9855750017739102,külek ölçü kova
word2vec_stemmed_skipgram_win2_dim100.model,1434,0.9966952697728948,büyük kal kaf salak
word2vec_stemmed_skipgram_win2_dim100.model,1435,0.9971370067486668,kıs küçük ağaç kü
word2vec_stemmed_skipgram_win2_dim100.model,1436,0.9873631775765771,çukur mağar
word2vec_stemmed_skipgram_win2_dim100.model,1437,-0.03568573634202047,güya
word2vec_stemmed_skipgram_win2_dim100.model,1438,0.9954011709675158,olgunlaş ham meyv
word2vec_stemmed_skipgram_win2_dim100.model,1439,0.9950721038145922,çam ağaç kozalak
word2vec_stemmed_skipgram_win2_dim100.model,1440,0.9920126103821769,köpek yavru
word2vec_stemmed_skipgram_win2_dim100.model,1441,0.9934873439437295,şişman yuvarlak
word2vec_stemmed_skipgram_win2_dim100.model,1442,0.9077917817110687,i̇çeri bat uçur
word2vec_stemmed_skipgram_win2_dim100.model,1443,0.998605775797825,su kurbağa
word2vec_stemmed_skipgram_win2_dim100.model,1444,0.9584711446513672,avare haylaz
word2vec_stemmed_skipgram_win2_dim100.model,1445,0.981696173949258,yeşil olgunlaş
word2vec_stemmed_skipgram_win2_dim100.model,1446,0.9880654993149144,meyve yumuşama
word2vec_stemmed_skipgram_win2_dim100.model,1447,0.9945565629571504,yanık ateş kül
word2vec_stemmed_skipgram_win2_dim100.model,1448,0.9941197257218632,bir kuş çeşi
word2vec_stemmed_skipgram_win2_dim100.model,1449,0.9966750021465245,yük hayvan ka hayvan sürü
word2vec_stemmed_skipgram_win2_dim100.model,1450,0.9931500412060077,bir göre gelmek hasret özle
word2vec_stemmed_skipgram_win2_dim100.model,1451,0.9937663555595952,taze yen
word2vec_stemmed_skipgram_win2_dim100.model,1452,0.9964816986188256,hayvan deri
word2vec_stemmed_skipgram_win2_dim100.model,1453,-0.08393796584332569,gözlük
word2vec_stemmed_skipgram_win2_dim100.model,1454,0.9966829707605185,suy toprak ilk çıktık yer
word2vec_stemmed_skipgram_win2_dim100.model,1455,-0.028776594685743666,gugukuş
word2vec_stemmed_skipgram_win2_dim100.model,1456,0.9877511954201778,sepet
word2vec_stemmed_skipgram_win2_dim100.model,1457,0.9948924167203573,ocak baş raf çıkıntı
word2vec_stemmed_skipgram_win2_dim100.model,1458,0.9911201805239179,bell bağlanan giys
word2vec_stemmed_skipgram_win2_dim100.model,1459,0.9879244859221563,sabah vakti
word2vec_stemmed_skipgram_win2_dim100.model,1460,0.9960969608076317,baş bulunan kepek
word2vec_stemmed_skipgram_win2_dim100.model,1461,0.9966608011188536,çukur yer kuy
word2vec_stemmed_skipgram_win2_dim100.model,1462,0.9821628993565705,toz birikinti toz kırıntı
word2vec_stemmed_skipgram_win2_dim100.model,1463,0.9669437367172795,alınganlık göster alınmak
word2vec_stemmed_skipgram_win2_dim100.model,1464,0.9962959056578804,küçük ufak
word2vec_stemmed_skipgram_win2_dim100.model,1465,0.9741136858090772,şubat ayı
word2vec_stemmed_skipgram_win2_dim100.model,1466,0.9890361915815333,yayla çayır bitki
word2vec_stemmed_skipgram_win2_dim100.model,1467,0.9953480998701519,mısır koçan oduns kıs
word2vec_stemmed_skipgram_win2_dim100.model,1468,0.9741136858090772,şubat ayı
word2vec_stemmed_skipgram_win2_dim100.model,1469,0.9970224624954738,ağaç yapılan kap fıç
word2vec_stemmed_skipgram_win2_dim100.model,1470,0.9973509441218119,hayvan yal konan ağaç kap
word2vec_stemmed_skipgram_win2_dim100.model,1471,0.998291994818844,bakır su kap büyük ibrik
word2vec_stemmed_skipgram_win2_dim100.model,1472,0.9932297475152461,eğrel ot
word2vec_stemmed_skipgram_win2_dim100.model,1473,0.9939286415809394,bir yuvarlan
word2vec_stemmed_skipgram_win2_dim100.model,1474,0.9949810443465508,güneş kurutulan mısır
word2vec_stemmed_skipgram_win2_dim100.model,1475,-0.22745735589181115,yevmi
word2vec_stemmed_skipgram_win2_dim100.model,1476,0.7522106725812023,yevmiye işç
word2vec_stemmed_skipgram_win2_dim100.model,1477,0.9963452220060258,ev uzak bahçe orman
word2vec_stemmed_skipgram_win2_dim100.model,1478,0.993771033523317,kay ağaç
word2vec_stemmed_skipgram_win2_dim100.model,1479,0.45024698915905786,darg
word2vec_stemmed_skipgram_win2_dim100.model,1480,0.8969994590190058,damat
word2vec_stemmed_skipgram_win2_dim100.model,1481,0.9951640255850455,i̇nekleri ısıran büyük sinek
word2vec_stemmed_skipgram_win2_dim100.model,1482,0.9970835714726232,ağaç yapılan kap
word2vec_stemmed_skipgram_win2_dim100.model,1483,0.9884808775093754,yeşer üst yeşillen
word2vec_stemmed_skipgram_win2_dim100.model,1484,0.9955516646171233,yemek ekmek pişirilen fırın sop
word2vec_stemmed_skipgram_win2_dim100.model,1485,0.9701438658706844,yayl dönüş sahil
word2vec_stemmed_skipgram_win2_dim100.model,1486,0.9968705281491033,yayl dönüş hayvan beslenen yer
word2vec_stemmed_skipgram_win2_dim100.model,1487,0.03878306963493643,sonbahar
word2vec_stemmed_skipgram_win2_dim100.model,1488,0.0,
word2vec_stemmed_skipgram_win2_dim100.model,1489,0.9670072731359063,i̇şte
word2vec_stemmed_skipgram_win2_dim100.model,1490,0.9574343530289355,i̇şte şura
word2vec_stemmed_skipgram_win2_dim100.model,1491,0.6811024666965788,böyl
word2vec_stemmed_skipgram_win2_dim100.model,1492,0.0,
word2vec_stemmed_skipgram_win2_dim100.model,1493,0.8181333618156154,bura
word2vec_stemmed_skipgram_win2_dim100.model,1494,-0.009421081196624187,i̇htiyaç
word2vec_stemmed_skipgram_win2_dim100.model,1495,0.987101808392923,güzel
word2vec_stemmed_skipgram_win2_dim100.model,1496,0.9699352185903852,madem öyl
word2vec_stemmed_skipgram_win2_dim100.model,1497,0.9808630826898027,zaman
word2vec_stemmed_skipgram_win2_dim100.model,1498,0.8388844039970471,başla başlangıç
word2vec_stemmed_skipgram_win2_dim100.model,1499,0.9933832397521616,kadar an gelen dek
word2vec_stemmed_skipgram_win2_dim100.model,1500,0.7566576308061651,sohbet muhabbet
word2vec_stemmed_skipgram_win2_dim100.model,1501,0.9972509430517582,küçük çakıl taş küçük taş
word2vec_stemmed_skipgram_win2_dim100.model,1502,0.9951432104345063,yiyecek yoğurt yemek
word2vec_stemmed_skipgram_win2_dim100.model,1503,0.9963030444733201,hayvan bağla ip tasma
word2vec_stemmed_skipgram_win2_dim100.model,1504,0.9661240431546345,banyo odas
word2vec_stemmed_skipgram_win2_dim100.model,1505,0.8059476592080408,ki
word2vec_stemmed_skipgram_win2_dim100.model,1506,0.994280870746842,yemek yem lokm yutm
word2vec_stemmed_skipgram_win2_dim100.model,1507,0.9870256215610373,biraz zor
word2vec_stemmed_skipgram_win2_dim100.model,1508,0.9936438522944082,yabani sarılan uzun bitki
word2vec_stemmed_skipgram_win2_dim100.model,1509,0.9938533745375784,kat
word2vec_stemmed_skipgram_win2_dim100.model,1510,0.9919338137834255,sade yoğurt
word2vec_stemmed_skipgram_win2_dim100.model,1511,-0.1651694541494269,delido
word2vec_stemmed_skipgram_win2_dim100.model,1512,0.9968230013540516,çubuk yapılan büyük örm sepet
word2vec_stemmed_skipgram_win2_dim100.model,1513,0.9774629280106026,yok çalış
word2vec_stemmed_skipgram_win2_dim100.model,1514,0.9916218964129045,boş arazi
word2vec_stemmed_skipgram_win2_dim100.model,1515,0.1282146106715882,dayanaks
word2vec_stemmed_skipgram_win2_dim100.model,1516,0.9938515660248324,terkedilen boş tarla
word2vec_stemmed_skipgram_win2_dim100.model,1517,0.9983970171678475,su kana
word2vec_stemmed_skipgram_win2_dim100.model,1518,0.9958570110067748,çatı kaplanan ince tah
word2vec_stemmed_skipgram_win2_dim100.model,1519,0.9942757614832111,i̇pek parlak kumaş on özg yakış
word2vec_stemmed_skipgram_win2_dim100.model,1520,0.7276208660794256,dostluk kurm
word2vec_stemmed_skipgram_win2_dim100.model,1521,0.04477067071644206,buçuk
word2vec_stemmed_skipgram_win2_dim100.model,1522,0.9701480763475387,kıskanç fesat
word2vec_stemmed_skipgram_win2_dim100.model,1523,0.9577471885485271,han hanımcık nazik
word2vec_stemmed_skipgram_win2_dim100.model,1524,0.9910160859616487,yaramaz çocuk
word2vec_stemmed_skipgram_win2_dim100.model,1525,0.9953428147372037,mısır yarma yemek
word2vec_stemmed_skipgram_win2_dim100.model,1526,0.984774050769035,an hemen tam şimt
word2vec_stemmed_skipgram_win2_dim100.model,1527,0.9896341481351578,yakıç kavuruç yar piş
word2vec_stemmed_skipgram_win2_dim100.model,1528,0.05280280897429745,şöyl
word2vec_stemmed_skipgram_win2_dim100.model,1529,0.9670072731359063,i̇şte
word2vec_stemmed_skipgram_win2_dim100.model,1530,0.9913726386424979,hati adın yöresel söyleniş
word2vec_stemmed_skipgram_win2_dim100.model,1531,0.9917844491550388,haf adın yöresel söyleniş
word2vec_stemmed_skipgram_win2_dim100.model,1532,0.950169349028476,gürül
word2vec_stemmed_skipgram_win2_dim100.model,1533,0.9830886938740031,güç kuvvet derman
word2vec_stemmed_skipgram_win2_dim100.model,1534,0.9911317724857516,çocuk lazımlık
word2vec_stemmed_skipgram_win2_dim100.model,1535,0.9915067155015731,hafıze adın yöresel söyleniş
word2vec_stemmed_skipgram_win2_dim100.model,1536,0.9917461368226871,yinele yol git
word2vec_stemmed_skipgram_win2_dim100.model,1537,0.9923866824463866,ön devam
word2vec_stemmed_skipgram_win2_dim100.model,1538,0.9946521844810449,ev giriş böl balkon antre
word2vec_stemmed_skipgram_win2_dim100.model,1539,0.984508748016356,böyl mi olacak bu
word2vec_stemmed_skipgram_win2_dim100.model,1540,0.9930111358970162,gel gelme sesleniş
word2vec_stemmed_skipgram_win2_dim100.model,1541,0.9602805430574355,avare dolaşan
word2vec_stemmed_skipgram_win2_dim100.model,1542,0.6642313432037958,evet onayla
word2vec_stemmed_skipgram_win2_dim100.model,1543,0.9908356889221324,kar batmayan ayakkabılık
word2vec_stemmed_skipgram_win2_dim100.model,1544,0.6930489360624901,külüs angaz
word2vec_stemmed_skipgram_win2_dim100.model,1545,0.9920922783786637,halim adın yöresel söyleniş
word2vec_stemmed_skipgram_win2_dim100.model,1546,0.9978209718199744,un yapılan su çorp
word2vec_stemmed_skipgram_win2_dim100.model,1547,0.9954116086362741,der kazıl çukur sınır
word2vec_stemmed_skipgram_win2_dim100.model,1548,0.6237023207283845,şımarık
word2vec_stemmed_skipgram_win2_dim100.model,1549,-0.008251513491199607,i̇htiyarlamak
word2vec_stemmed_skipgram_win2_dim100.model,1550,0.9905953675444535,islak neml tavl verim yağmur
word2vec_stemmed_skipgram_win2_dim100.model,1551,0.9804396248519082,kapak gizl geçit
word2vec_stemmed_skipgram_win2_dim100.model,1552,0.9939820310929336,ev gizl geçit
word2vec_stemmed_skipgram_win2_dim100.model,1553,0.06370662694197372,alelace
word2vec_stemmed_skipgram_win2_dim100.model,1554,0.9808630826898027,zaman
word2vec_stemmed_skipgram_win2_dim100.model,1555,0.7243635251610762,henüz pekiştir
word2vec_stemmed_skipgram_win2_dim100.model,1556,0.9963780867641457,tarla toprak sürm iş
word2vec_stemmed_skipgram_win2_dim100.model,1557,0.8857560288637258,elalem herkes
word2vec_stemmed_skipgram_win2_dim100.model,1558,0.9955474800583617,açık yapılan
word2vec_stemmed_skipgram_win2_dim100.model,1559,0.9751095324271549,hırs karışık sinir
word2vec_stemmed_skipgram_win2_dim100.model,1560,0.05696148594057384,sinirlenmek
word2vec_stemmed_skipgram_win2_dim100.model,1561,0.9963257773664518,küçük tencer
word2vec_stemmed_skipgram_win2_dim100.model,1562,0.9755379422206373,ayni öyl
word2vec_stemmed_skipgram_win2_dim100.model,1563,0.9942217030255109,bir mantar çeşi
word2vec_stemmed_skipgram_win2_dim100.model,1564,0.9964483729403822,hayvan seslen
word2vec_stemmed_skipgram_win2_dim100.model,1565,0.9925583667622433,ha adın yöresel söyleniş
word2vec_stemmed_skipgram_win2_dim100.model,1566,0.9919452471924088,göründük olmayan
word2vec_stemmed_skipgram_win2_dim100.model,1567,0.8306928486103011,uyuşuk
word2vec_stemmed_skipgram_win2_dim100.model,1568,0.9945955072953541,gevşek tık sık olmayan
word2vec_stemmed_skipgram_win2_dim100.model,1569,0.9904383379747425,gizl art niyet fesat
word2vec_stemmed_skipgram_win2_dim100.model,1570,0.9363464548703531,biçims giyiyen
word2vec_stemmed_skipgram_win2_dim100.model,1571,0.8963340890422573,birleştirmek eklemek örtmek
word2vec_stemmed_skipgram_win2_dim100.model,1572,0.778159000214583,ezerek parçala
word2vec_stemmed_skipgram_win2_dim100.model,1573,0.993673538794095,bir hareketlen
word2vec_stemmed_skipgram_win2_dim100.model,1574,0.9832517784272234,yıkık dökük esk kullanılmaz
word2vec_stemmed_skipgram_win2_dim100.model,1575,0.9915855047545146,yar esk eskimi başl
word2vec_stemmed_skipgram_win2_dim100.model,1576,0.8960616638367352,kesmek parçalamak
word2vec_stemmed_skipgram_win2_dim100.model,1577,0.9913387993332465,yır parça
word2vec_stemmed_skipgram_win2_dim100.model,1578,0.9776124042649375,sır diz
word2vec_stemmed_skipgram_win2_dim100.model,1579,0.9921330320093708,çocuk
word2vec_stemmed_skipgram_win2_dim100.model,1580,0.9956870916338638,büyük tester
word2vec_stemmed_skipgram_win2_dim100.model,1581,0.9935909532853002,zayıf mısır
word2vec_stemmed_skipgram_win2_dim100.model,1582,0.9651797532726942,saf tem pürüzs
word2vec_stemmed_skipgram_win2_dim100.model,1583,0.996597199952146,duvar temel toprak oturduk yer
word2vec_stemmed_skipgram_win2_dim100.model,1584,0.9785118207354516,geçims dirliks fesat çıkaran
word2vec_stemmed_skipgram_win2_dim100.model,1585,0.9936978331357283,kap kaba
word2vec_stemmed_skipgram_win2_dim100.model,1586,0.993437912420602,çabuk olm
word2vec_stemmed_skipgram_win2_dim100.model,1587,0.9826005243774951,çabuk koşm
word2vec_stemmed_skipgram_win2_dim100.model,1588,0.06159488038860135,mürekkep
word2vec_stemmed_skipgram_win2_dim100.model,1589,-0.11501506048407587,cambaz
word2vec_stemmed_skipgram_win2_dim100.model,1590,0.9956677182606284,gelişigüzel yapılan iş
word2vec_stemmed_skipgram_win2_dim100.model,1591,0.9916787507208622,fın ayıkla tanele
word2vec_stemmed_skipgram_win2_dim100.model,1592,0.9965965238433241,kap davranan insan şişman
word2vec_stemmed_skipgram_win2_dim100.model,1593,0.9915291606521228,i̇nsanlarla fazl konuşmayan
word2vec_stemmed_skipgram_win2_dim100.model,1594,0.9967321350179905,küçük yün torp
word2vec_stemmed_skipgram_win2_dim100.model,1595,0.02833501709212876,tombul
word2vec_stemmed_skipgram_win2_dim100.model,1596,0.9952607120287742,fasulye soğan lahan yemek
word2vec_stemmed_skipgram_win2_dim100.model,1597,-0.2458214561329113,zıpla
word2vec_stemmed_skipgram_win2_dim100.model,1598,0.9962218104934734,yük yer atla
word2vec_stemmed_skipgram_win2_dim100.model,1599,0.9913379167054216,un tortu
word2vec_stemmed_skipgram_win2_dim100.model,1600,0.9956522827641577,bir ara gelerek oynanan oyun
word2vec_stemmed_skipgram_win2_dim100.model,1601,-0.009705967257043202,heves
word2vec_stemmed_skipgram_win2_dim100.model,1602,0.968131514704211,heve almak
word2vec_stemmed_skipgram_win2_dim100.model,1603,0.9502215268781452,heve geçmek
word2vec_stemmed_skipgram_win2_dim100.model,1604,0.6961680383990636,hayalet cin
word2vec_stemmed_skipgram_win2_dim100.model,1605,0.9957183382301499,küçük yavru
word2vec_stemmed_skipgram_win2_dim100.model,1606,0.9978621732779072,su pişirilen meyv komposto
word2vec_stemmed_skipgram_win2_dim100.model,1607,0.9938505351330762,bir tür kağıt oyun
word2vec_stemmed_skipgram_win2_dim100.model,1608,0.9839230847266851,fasulye ezme
word2vec_stemmed_skipgram_win2_dim100.model,1609,0.9931068311884308,yemek yap yabani bitki
word2vec_stemmed_skipgram_win2_dim100.model,1610,0.9791500162192561,köpek kovala
word2vec_stemmed_skipgram_win2_dim100.model,1611,0.9883939141191125,yabani bitki
word2vec_stemmed_skipgram_win2_dim100.model,1612,0.9798950847254417,beraber birlik
word2vec_stemmed_skipgram_win2_dim100.model,1613,0.980277136617532,başıboş avare dolaşan
word2vec_stemmed_skipgram_win2_dim100.model,1614,0.9903739844978234,sık çalılık
word2vec_stemmed_skipgram_win2_dim100.model,1615,0.9984074412514918,su ıslaklık
word2vec_stemmed_skipgram_win2_dim100.model,1616,0.9940514244965233,i̇çi dış görünen basit yapı eşya
word2vec_stemmed_skipgram_win2_dim100.model,1617,-0.039105979600162204,birdebir
word2vec_stemmed_skipgram_win2_dim100.model,1618,0.990667476809105,i̇şi bit süre dol
word2vec_stemmed_skipgram_win2_dim100.model,1619,0.986988564318603,kaf tutmak dayılanmak
word2vec_stemmed_skipgram_win2_dim100.model,1620,0.9827650594417048,tats içilemiyen çay
word2vec_stemmed_skipgram_win2_dim100.model,1621,0.9909789947851518,ayı yavru
word2vec_stemmed_skipgram_win2_dim100.model,1622,0.99365456749377,bozul ezil meyv sebz
word2vec_stemmed_skipgram_win2_dim100.model,1623,0.9944518469399916,ekmek ezme
word2vec_stemmed_skipgram_win2_dim100.model,1624,0.7976125375033765,kalabalık
word2vec_stemmed_skipgram_win2_dim100.model,1625,0.15151033265874297,alışkanlık
word2vec_stemmed_skipgram_win2_dim100.model,1626,0.9952676095800266,ani birdenbir beklenme olan
word2vec_stemmed_skipgram_win2_dim100.model,1627,0.9727188245946474,neml ıslak
word2vec_stemmed_skipgram_win2_dim100.model,1628,0.1848757534976698,bayg
word2vec_stemmed_skipgram_win2_dim100.model,1629,0.987959723427184,sıcak
word2vec_stemmed_skipgram_win2_dim100.model,1630,0.004338127261435731,isınmak
word2vec_stemmed_skipgram_win2_dim100.model,1631,0.987959723427184,sıcak
word2vec_stemmed_skipgram_win2_dim100.model,1632,0.9939005928543797,gevşek bol olan
word2vec_stemmed_skipgram_win2_dim100.model,1633,0.007357910444263628,salla
word2vec_stemmed_skipgram_win2_dim100.model,1634,0.7302842125914468,sallanmak kımıldamak
word2vec_stemmed_skipgram_win2_dim100.model,1635,0.8967483827007605,amel i̇şçi
word2vec_stemmed_skipgram_win2_dim100.model,1636,0.9150701155677157,yönte püf nokta
word2vec_stemmed_skipgram_win2_dim100.model,1637,0.9842515866374609,ayakkabı kundur
word2vec_stemmed_skipgram_win2_dim100.model,1638,0.9848032306282222,sulan yaş
word2vec_stemmed_skipgram_win2_dim100.model,1639,0.9906199046061136,ağız çağır tiz s
word2vec_stemmed_skipgram_win2_dim100.model,1640,0.99443244329389,ağz kadar dol
word2vec_stemmed_skipgram_win2_dim100.model,1641,0.9958479406639192,fındık taze sürg dal fın filiz
word2vec_stemmed_skipgram_win2_dim100.model,1642,0.6592418027683715,gece aydınlanma
word2vec_stemmed_skipgram_win2_dim100.model,1643,0.9947182022615451,bir çeşit gaz lamba
word2vec_stemmed_skipgram_win2_dim100.model,1644,0.9940906144362898,yen taze sürg
word2vec_stemmed_skipgram_win2_dim100.model,1645,0.9951515151897783,göz işaret etmek
word2vec_stemmed_skipgram_win2_dim100.model,1646,0.9229580282935832,sermek yaymak
word2vec_stemmed_skipgram_win2_dim100.model,1647,0.9983468826260782,kupl su kap
word2vec_stemmed_skipgram_win2_dim100.model,1648,0.9620183039989686,üzülmek alınganlık göstermek
word2vec_stemmed_skipgram_win2_dim100.model,1649,0.9680083766804688,gömlek
word2vec_stemmed_skipgram_win2_dim100.model,1650,0.9905628713399124,eğr bacak
word2vec_stemmed_skipgram_win2_dim100.model,1651,0.9927018495628371,tiksinmek nefret etmek
word2vec_stemmed_skipgram_win2_dim100.model,1652,0.9936120925419784,beddu etmek
word2vec_stemmed_skipgram_win2_dim100.model,1653,0.9935616174126191,i̇ki gün sonra öncek gün
word2vec_stemmed_skipgram_win2_dim100.model,1654,0.9963562162200265,düğm delik kemik iç
word2vec_stemmed_skipgram_win2_dim100.model,1655,0.9940784465066881,delik bakır süzgeç metal kalbur kevgir
word2vec_stemmed_skipgram_win2_dim100.model,1656,0.9320046569002975,dük
word2vec_stemmed_skipgram_win2_dim100.model,1657,0.9926501210356933,kadar değil
word2vec_stemmed_skipgram_win2_dim100.model,1658,0.983859867575477,felç olm
word2vec_stemmed_skipgram_win2_dim100.model,1659,0.99568705730787,ekmek yapma yarayan
word2vec_stemmed_skipgram_win2_dim100.model,1660,0.813742719515514,i̇ltahap cerahat
word2vec_stemmed_skipgram_win2_dim100.model,1661,0.9947910863820197,duman ateş çıkan duman leke
word2vec_stemmed_skipgram_win2_dim100.model,1662,0.9922413191080619,hüsey adın yöresel söyle
word2vec_stemmed_skipgram_win2_dim100.model,1663,0.0671092081375455,sandalye
word2vec_stemmed_skipgram_win2_dim100.model,1664,0.9948168368809893,yık öbek yapma
word2vec_stemmed_skipgram_win2_dim100.model,1665,0.9958872975142183,baş göz ell işaret etmek
word2vec_stemmed_skipgram_win2_dim100.model,1666,0.6974945253632407,arpacık
word2vec_stemmed_skipgram_win2_dim100.model,1667,0.7571171018328079,hep i̇yice
word2vec_stemmed_skipgram_win2_dim100.model,1668,0.8194314617421659,köl amel
word2vec_stemmed_skipgram_win2_dim100.model,1669,0.994711800638611,sigar artık bir balık
word2vec_stemmed_skipgram_win2_dim100.model,1670,0.9927865889461461,ordu verilen ad
word2vec_stemmed_skipgram_win2_dim100.model,1671,0.928675376676828,sivil
word2vec_stemmed_skipgram_win2_dim100.model,1672,0.9938070761146739,boş fın kabuk
word2vec_stemmed_skipgram_win2_dim100.model,1673,0.4883482508449034,koşm
word2vec_stemmed_skipgram_win2_dim100.model,1674,0.8370864287855448,kağıt
word2vec_stemmed_skipgram_win2_dim100.model,1675,0.7411097223509241,i̇lgili alakadar
word2vec_stemmed_skipgram_win2_dim100.model,1676,0.9324626321394813,çivile vurm
word2vec_stemmed_skipgram_win2_dim100.model,1677,0.9393107240691436,yumruk itip kakalamak
word2vec_stemmed_skipgram_win2_dim100.model,1678,0.045726570655775095,şebinkarahisar
word2vec_stemmed_skipgram_win2_dim100.model,1679,0.9806825025860333,i̇şe yaramaz
word2vec_stemmed_skipgram_win2_dim100.model,1680,0.9647287245566623,askı çenge
