document_index,similarity_score,comment
931,0.0,muşm meyve
932,0.0,fena
933,0.0,fabrikasyon
934,0.0,bezelye
935,0.0,geçen sen
936,0.0,hızl koşmak tekm
937,0.0,parlak
938,0.0,yen doğan buzak
939,0.0,büyük hal
940,0.0,biraz
941,0.0,beraber
942,0.0,ekmek pişirilen kap
943,0.0,azıcık
944,0.0,fazl
945,0.0,önem gizl söz
946,0.0,azıcık
947,0.0,minnacık
948,0.0,ağaç kap
949,0.0,bez sarılarak taşınan eşya
950,0.0,hıyar
951,0.0,yaln baş
952,0.0,sürek devam
953,0.0,alaç karanlık
954,0.0,fasulye
955,0.0,böçek
956,0.0,bugü
957,0.0,göğüs
958,0.0,uzun sesl öksürmek
959,0.0,yabani bitki
960,0.0,ev mutfak odas
961,0.0,eziyet zülum
962,0.0,eziyet zülum etm
963,0.0,ters çevire sıkm
964,0.0,i̇spiyoncu
965,0.0,can darlanmak sıkılmak
966,0.0,aç
967,0.0,üşümek
968,0.0,düzlük arazi
969,0.0,eğr olan
970,0.0,yer duramamak oynak
971,0.0,beyaz başörtü
972,0.0,bunaltıç sıkıç kapa
973,0.0,beton bor
974,0.0,topl buruşuk kırış
975,0.0,geçims çirkef
976,0.0,bilgis cahil
977,0.0,azimetmek
978,0.0,vitr cam arka
979,0.0,gaz lamba
980,0.0,keç kıl sırt çanta
981,0.0,man
982,0.0,yen anla akl baş gelm
983,0.0,kal keres cı
984,0.0,akın
985,0.0,sağnak yağmur
986,0.0,sincap
987,0.0,yaln tek baş
988,0.0,konuşan
989,0.0,kurnaz hırç fesat kat
990,0.0,yaramaz çocuk
991,0.0,keş pişirilerek yapılan yemek
992,0.0,koy sürü dava
993,0.0,başör çeşi
994,0.0,bağıran alakarg
995,0.0,jandar
996,0.0,yayla gör sahil
997,0.0,yağmurluk
998,0.0,i̇ltahap i̇rin
999,0.08511599252010309,zahmet eziyet sık
1000,0.14880054454170724,sinirlen bağır
1001,0.0,alkış
1002,0.0,yır pır giyinen yar açık elbise
1003,0.19408977301698438,çıblak yoksul
1004,0.0,dal kuş kapan
1005,0.0,hızl şekil
1006,0.0,küçük ark ince su yol dar yol
1007,0.0,su bozul yumur
1008,0.0,komiklik şak
1009,0.0,küçük
1010,0.0,küçük su kap
1011,0.0,vurmak s çıkartmak
1012,0.0,i̇plik sarm alet devam olan s
1013,0.0,küçük ekmek kızart
1014,0.0,hamur iş yak pişen lokm
1015,0.0,fazl yır pır
1016,0.0,kök ağaç kök
1017,0.0,çırılçıplak
1018,0.0,küçük çal kuş
1019,0.0,oyun bozan
1020,0.0,i̇nce sızan akan i̇nce s
1021,0.0,çizmek
1022,0.0,soy sülale secer
1023,0.0,mem göğüs
1024,0.0,küçük sevim çoçuk
1025,0.0,küçük s
1026,0.0,gizl gözetle
1027,0.10523947057133683,yapışkan çam ağaç
1028,0.0,harabe yer
1029,0.0,cim
1030,0.0,kesk zeka kurnaz
1031,0.0,çingen
1032,0.0,i̇shal oyun çıkan
1033,0.0,lastik çizm poti
1034,0.0,su al ezik üz posa
1035,0.0,süzülecek üz şıra
1036,0.0,zehir
1037,0.0,sıcak bunal zehirlen
1038,0.0,civciv
1039,0.0,kalabalık
1040,0.0,çevr etraf
1041,0.0,olma ham meyv
1042,0.0,şelale
1043,0.0,uyumak
1044,0.0,bakıms zayıf
1045,0.0,gösteriş cak
1046,0.0,gösteriş yapma
1047,0.0,çalkalamak
1048,0.0,kalay tencer
1049,0.0,uzun fasulye sırık
1050,0.0,felç
1051,0.0,sallamak
1052,0.0,ayakkap
1053,0.0,kal bez parça esk elbise
1054,0.0,çat kısm
1055,0.0,rastla rast gelm
1056,0.0,sağnak yağmur
1057,0.0,i̇z
1058,0.0,bacak dış eğr kims
1059,0.0,keç yavru oğlak
1060,0.0,ayıklan tane fın
1061,0.0,küçük gemi barınak
1062,0.0,bir sincap çeşit
1063,0.0,ağız kavga
1064,0.0,oyun kıs çubuk
1065,0.0,kap kili manda
1066,0.0,i̇şaret iz
1067,0.0,dastar yapılan süsl çanta
1068,0.0,çizik kertük yiv
1069,0.0,i̇çi boş fın çotanak
1070,0.0,küçük kazm
1071,0.0,karade bölge yerleşen türkmen boy
1072,0.0,kördük
1073,0.0,büyük der sivil
1074,0.0,eğrel ot çeşi
1075,0.0,ev sonra ilave edeilen o görülen uç
1076,0.0,yün iplik yapma tezgah
1077,0.0,i̇nce çubuk
1078,0.0,doğrul
1079,0.0,sakık sallanan
1080,0.0,alaç renk
1081,0.0,parlak renk
1082,0.0,i̇nce sık dall diken
1083,0.0,ateşböcek
1084,0.0,ateş parça kıvılç
1085,0.0,yaz yazm uç dolmakalem uç
1086,0.0,i̇nce yağan yağmur çiğs
1087,0.0,yen çimlen toh
1088,0.0,tohum çimlenme yeşerme
1089,0.0,yüz göz benl
1090,0.0,yıkanmakyunmak
1091,0.0,küçük sebz bahçe
1092,0.0,dikmek tutturmak
1093,0.0,küçük ateş parça kıvılç
1094,0.0,küçük tane
1095,0.0,çekirdek
1096,0.0,hafif yağan yağmur
1097,0.0,kıs çubuk
1098,0.0,diken fundalık alan
1099,0.0,yoğurt yapılan kur peynir
1100,0.0,ot yık otluk
1101,0.0,acem
1102,0.0,bahçe meyv çalm
1103,0.0,küçük ağaç parça kur ince dal
1104,0.0,mısır alt sap kısm
1105,0.0,mısır kurutulan ambar dar ambar
1106,0.0,yabani küçük armut ağaç
1107,0.0,çökelek kurutulan ayran peynir
1108,0.0,temmuz ağustos aylar denir
1109,0.0,göster sıfa
1110,0.0,alışk
1111,0.0,alışmak devam olamak
1112,0.0,sevim
1113,0.0,tatl
1114,0.0,meş der çanta
1115,0.0,kavg etm i̇t kavga
1116,0.0,çatı alt kısm
1117,0.0,eğr büyr
1118,0.0,gevez dangalak
1119,0.0,mısır
1120,0.0,sıkıl bunal
1121,0.0,yün iplik kil
1122,0.4701023645627602,sel yağan yağmur
1123,0.0,zehir veba kötü
1124,0.0,kol değnek destek
1125,0.0,hav gönder yellen
1126,0.0,destek yapmak
1127,0.0,karıştırmak debelemek
1128,0.0,sıkıştır
1129,0.0,değirmen
1130,0.0,dokun temas
1131,0.0,tekm
1132,0.0,pencer cam ön beton
1133,0.0,takl atmak
1134,0.0,ayak sıkıştır vurm
1135,0.0,geliş oynak
1136,0.0,kur hav ıslak olmayan
1137,0.0,lüks lastik ayakkap
1138,0.0,topla
1139,0.0,toplan
1140,0.0,oku hoç
1141,0.0,delik açm patlat yırt
1142,0.0,kalite lastik ayakkabı
1143,0.0,i̇şte ora
1144,0.0,i̇şte bura
1145,0.0,teyz
1146,0.0,elörgü iplik
1147,0.0,baldır çıplak
1148,0.0,dol tane
1149,0.0,ağaç al son yer
1150,0.0,i̇çinde mısır buğday dövülen oyuk taş
1151,0.0,pirinç bulgur yapılan lahan yemek
1152,0.0,uğraşmak çalışmak
1153,0.0,tartış yoluş
1154,0.0,meyv fidan
1155,0.0,kıskaç böçek
1156,0.0,herkes bilinilen dediko yaymak
1157,0.0,kesm bölmek
1158,0.0,ot topla tırmık
1159,0.0,tırnak kaşımak karıştırmak
1160,0.0,biyele kesk hale getir
1161,0.0,i̇plik boya
1162,0.0,hareket
1163,0.0,bir ağaç tür
1164,0.0,uç v şekl uzun sop
1165,0.0,ayak durm
1166,0.0,ayak dik duran
1167,0.0,tahta o bölme
1168,0.0,uzun paça
1169,0.0,sivrilik kaybet körel
1170,0.0,büyük çan
1171,0.0,dikkat çekmek
1172,0.0,bezelye haşlama
1173,0.0,hazırlamak süslemek
1174,0.0,sarmalamak
1175,0.0,i̇pliklerin karışma
1176,0.0,ladi ağaç
1177,0.0,dangalak baş boş
1178,0.0,delik fındık yapılan oyuncak
1179,0.0,i̇ri yuvarlak
1180,0.0,muşm ağaç
1181,0.0,göğüs kemik
1182,0.0,yer yatak
1183,0.0,kols yelek
1184,0.0,toplamak hasat etmek
1185,0.0,dilenç
1186,0.0,sevmek sevinç belirtmek
1187,0.0,üst kapa yer saki yer
1188,0.0,kulps elbez
1189,0.0,olgunlaş meyv tomurcuk gonç
1190,0.0,dü yapılan bir ağaç çeşi
1191,0.0,yaramaz insan
1192,0.0,fakir fukar
1193,0.0,er olan doğan
1194,0.0,mol ar verm
1195,0.0,yaş gelen genç inek
1196,0.0,yemek yapılan yabani bitki
1197,0.0,geniş yaprak bitki
1198,0.0,gökkuşak
1199,0.0,erimek eskimek
1200,0.0,iyi al güzel
1201,0.0,yapık davranış karşılık olacak
1202,0.0,cin
1203,0.0,sürek bağır
1204,0.0,yanm hiss esmek
1205,0.0,uç yan odun
1206,0.0,acı dola akl almak
1207,0.0,yün iplik eğir alet kirman
1208,0.0,bir tür imeç
1209,0.0,i̇yi güzel us
1210,0.0,güney güney iç bölge yaşayan
1211,0.0,evlilik araç olan kims
1212,0.0,pill el fener
1213,0.0,mor renk çiçek ağaç
1214,0.0,dokun
1215,0.0,geyik yabani keç
1216,0.0,avuç dolu
1217,0.0,eldiven
1218,0.0,kardeş eşler gel
1219,0.0,olt tamam
1220,0.0,am
1221,0.0,tuta demet buket
1222,0.0,topla top top olanca
1223,0.0,kat elbise
1224,0.0,geniş
1225,0.0,köpek yavru
1226,0.0,şımar
1227,0.0,üşen çekin
1228,0.0,kullanılan ihtiyaç
1229,0.0,gerek lazım
1230,0.0,elbise çamaşır
1231,0.0,gerçek hakikat
1232,0.0,açık alani yapılan
1233,0.0,toprak kazmak
1234,0.0,ekş aç
1235,0.0,ekmek çevir alet
1236,0.0,etek
1237,0.0,üveyik kuş
1238,0.0,el ev işler yatk
1239,0.0,turş yapılan yabani bitki
1240,0.0,evlendir
1241,0.0,çocuk ail oyun
1242,0.0,bir dön arazi mantar
1243,0.0,bir kısm yanık odun parça
1244,0.0,yeter
1245,0.0,kibrit
1246,0.0,bir seslen biç
1247,0.0,seslenen kişi cevap vermek
1248,0.0,başka gör hav hoş
1249,0.0,oyalanmak vakit geçirmek
1250,0.0,olg yumuşak
1251,0.0,çiğne
1252,0.0,akıl tutm
1253,0.0,olg meyv yumuşak
1254,0.0,bir tür armut çeşit
1255,0.0,i̇çlik iç elbise
1256,0.0,koll atlet
1257,0.0,gaz lamba çeşit
1258,0.0,şişe yapılan gaz lamba
1259,0.0,bir tür meşale
1260,0.0,hafif
1261,0.0,hafif
1262,0.0,s bozukluk
1263,0.0,kötü bozuk
1264,0.0,uç ateş odun parça
1265,0.0,paramparç
1266,0.0,buruşuk yır parçalan
1267,0.0,i̇çten pazarlıkç sahte kurnaz
1268,0.0,derman kuvvet hal
1269,0.0,fazl
1270,0.0,piliç genç tavuk
1271,0.0,hafiflemek
1272,0.0,iyi iyi
1273,0.0,yaramaz
1274,0.0,saç pişen buğday ekmek
1275,0.0,renk yüz reng
1276,0.0,çubuk örül çit
1277,0.0,ağz kadar dol sıkışık
1278,0.0,pişiril meyv
1279,0.0,fır kurutulan mısır
1280,0.0,fırt yağmur
1281,0.0,fırlatıp atmak
1282,0.0,dışk
1283,0.0,kaldırıp atm
1284,0.0,yemek yapılan bir bitki
1285,0.0,art niyet fena düşünen kiş
1286,0.09922719215828192,yavaş
1287,0.13140008714840803,ağaç kabuk dü
1288,0.0,i̇tiraz e
1289,0.0,folluk tek olan yumur
1290,0.0,kabuk ayıklamak
1291,0.0,tavuk yumurtladık yer
1292,0.0,bolç geniş
1293,0.0,kapp su doldurma yarayan gereç
1294,0.0,su çekil sus
1295,0.0,dışar fırl nesn
1296,0.0,kayna
1297,0.0,ateş kaynatmak
1298,0.0,dişs diş sökül
1299,0.0,boş boş gereks
1300,0.0,dikkat dikkate al
1301,0.0,yabani bir bitki
1302,0.0,yamaç bayır yamaç
1303,0.0,manav sebz meyv satıcıç
1304,0.0,kadar
1305,0.0,fındık yaş kabuk
1306,0.0,sürek s yapan gürül
1307,0.0,dert sor olan
1308,0.0,sürek iki bir
1309,0.0,dalgınlık yanılg durgunluk
1310,0.0,biçims şekils
1311,0.0,kur döls
1312,0.0,parmak bükmek
1313,0.0,baç
1314,0.0,kalabalık çokluk
1315,0.0,yemek yapılan yabani bitki
1316,0.0,angarya yapılan iş
1317,0.0,zaman dol geçers
1318,0.0,i̇şe yaramaz uyuşuk
1319,0.0,kel düz
1320,0.0,başka söyle kandır
1321,0.0,mazlum sess usl saki uysal
1322,0.0,diş köpek
1323,0.0,usl saki olg gariban
1324,0.0,eğrel dikiş tuttur ekle
1325,0.0,yar kabuk üst kabuk
1326,0.0,ev ön kısm kap
1327,0.0,yaklaşık olarak göz karar aşak yukar
1328,0.0,lastik ayakkabı
1329,0.0,i̇çi çürük fın
1330,0.0,ormangü pemp çiçek
1331,0.0,tarıştır tahrik etmek
1332,0.0,patetes
1333,0.0,yabani di
1334,0.0,karar tam kıva
1335,0.0,karıştır
1336,0.0,yaşl
1337,0.0,patetes gartobak
1338,0.0,patetes yerelma
1339,0.0,fazl olan eşya
1340,0.0,dert sık
1341,0.0,yalan
1342,0.0,germek sıkıştırmak
1343,0.0,çam kabuk al zar kabuk
1344,0.0,pi kir kabuk bağla
1345,0.0,ayran aparetif yemek
1346,0.0,kasıt olarak mahsus
1347,0.0,fındık dış yeşil kabuk çotanak
1348,0.0,fın çotanak
1349,0.0,bir armut çeşi
1350,0.0,sıkm enem hat
1351,0.0,kur ahlat un
1352,0.0,i̇şe yaramaz hayr olmayan
1353,0.0,türk nağme
1354,0.0,kent kent türk söylemek
1355,0.0,güzel
1356,0.0,ben güzel
1357,0.0,kaz yaralan
1358,0.0,kur yaprak
1359,0.0,i̇stemeden olan kaz
1360,0.0,kenar düzg olmayan
1361,0.0,değirmenç
1362,0.0,ayıklan fasulye kabuk
1363,0.0,merdiven iske
1364,0.0,fena i̇natcı insan
1365,0.0,oyuk yer
1366,0.0,bir çeşit orak
1367,0.0,yaprak
1368,0.0,merdiven iske
1369,0.0,küçük yabani hayvan
1370,0.0,düğün alay
1371,0.0,geli geldik zaman
1372,0.0,kemik
1373,0.0,diken sarmaşık
1374,0.0,sarmaşık
1375,0.0,çeten yiv
1376,0.0,ağız çiğnemek
1377,0.0,uç çatal dal çekm sırık
1378,0.0,ger zeka
1379,0.0,kur odun parça
1380,0.0,kız anlam
1381,0.0,kurbak
1382,0.0,yen
1383,0.0,yepyen
1384,0.0,dönen ağaç oyun
1385,0.0,hayvan tekme
1386,0.0,küçük kupl sepet
1387,0.0,sıra dümt yok
1388,0.0,yağlı parlak kaygan
1389,0.0,oynak
1390,0.0,bıkmak usanmak
1391,0.11039051557366698,i̇p
1392,0.0,kıyafet gör
1393,0.0,i̇nce uzun mızm
1394,0.0,meyv sap
1395,0.0,kıskançlık
1396,0.0,don sabah çiğse
1397,0.0,tepelik arazi yer
1398,0.0,dük dönen kıvrılan su
1399,0.0,traş etmek
1400,0.0,koy yün kırk alet
1401,0.0,kıskaç
1402,0.0,sıkm çimdikle
1403,0.0,hayvan tekme çift
1404,0.0,olan
1405,0.0,yoksukluk alcık
1406,0.0,öteber küçük eşya
1407,0.0,tekle fın çotanak
1408,0.0,küçük ağaç parça
1409,0.0,ağaç budak
1410,0.0,kaşın
1411,0.0,yuvarlak küçük ekmek
1412,0.0,dal ke küçük bal
1413,0.0,tırpan
1414,0.0,başla
1415,0.0,düğm
1416,0.0,oyun küçük düz taş
1417,0.0,fıç
1418,0.0,haylaz i̇şe yaramaz
1419,0.0,saç örgü ense toplanan saç topuz
1420,0.0,delik ağaç kovuk
1421,0.0,aralık hafif açık
1422,0.0,yaşl kims moruk
1423,0.0,kol raf
1424,0.0,odun taşıken sır sarılan ip semer
1425,0.0,taş fır pişen ekmek
1426,0.0,balık çeşi
1427,0.0,süsl büyük ev
1428,0.0,bir yer kon
1429,0.0,i̇çi boş fın
1430,0.0,bağlantı olmayan
1431,0.0,avuç iç yan ekle
1432,0.0,avuçla avuç ölçü
1433,0.0,külek ölçü kova
1434,0.0,büyük kal kaf salak
1435,0.0,kıs küçük ağaç kü
1436,0.1732936169535926,çukur mağar
1437,0.0,güya
1438,0.0,olgunlaş ham meyv
1439,0.0,çam ağaç kozalak
1440,0.0,köpek yavru
1441,0.0,şişman yuvarlak
1442,0.0,i̇çeri bat uçur
1443,0.0,su kurbağa
1444,0.0,avare haylaz
1445,0.0,yeşil olgunlaş
1446,0.0,meyve yumuşama
1447,0.0,yanık ateş kül
1448,0.0,bir kuş çeşi
1449,0.0,yük hayvan ka hayvan sürü
1450,0.0,bir göre gelmek hasret özle
1451,0.0,taze yen
1452,0.0,hayvan deri
1453,0.0,gözlük
1454,0.0,suy toprak ilk çıktık yer
1455,0.0,gugukuş
1456,0.0,sepet
1457,0.0,ocak baş raf çıkıntı
1458,0.0,bell bağlanan giys
1459,0.0,sabah vakti
1460,0.0,baş bulunan kepek
1461,0.0,çukur yer kuy
1462,0.0,toz birikinti toz kırıntı
1463,0.0,alınganlık göster alınmak
1464,0.11799426594302223,küçük ufak
1465,0.0,şubat ayı
1466,0.0,yayla çayır bitki
1467,0.0,mısır koçan oduns kıs
1468,0.0,şubat ayı
1469,0.0,ağaç yapılan kap fıç
1470,0.0,hayvan yal konan ağaç kap
1471,0.0,bakır su kap büyük ibrik
1472,0.0,eğrel ot
1473,0.0,bir yuvarlan
1474,0.0,güneş kurutulan mısır
1475,0.0,yevmi
1476,0.0,yevmiye işç
1477,0.0,ev uzak bahçe orman
1478,0.0,kay ağaç
1479,0.0,darg
1480,0.0,damat
1481,0.0,i̇nekleri ısıran büyük sinek
1482,0.0,ağaç yapılan kap
1483,0.0,yeşer üst yeşillen
1484,0.0,yemek ekmek pişirilen fırın sop
1485,0.0,yayl dönüş sahil
1486,0.0,yayl dönüş hayvan beslenen yer
1487,0.0,sonbahar
1488,0.0,
1489,0.0,i̇şte
1490,0.0,i̇şte şura
1491,0.0,böyl
1492,0.0,
1493,0.0,bura
1494,0.0,i̇htiyaç
1495,0.0,güzel
1496,0.0,madem öyl
1497,0.0,zaman
1498,0.0,başla başlangıç
1499,0.0,kadar an gelen dek
1500,0.0,sohbet muhabbet
1501,0.0,küçük çakıl taş küçük taş
1502,0.0,yiyecek yoğurt yemek
1503,0.0,hayvan bağla ip tasma
1504,0.0,banyo odas
1505,0.0,ki
1506,0.0,yemek yem lokm yutm
1507,0.0,biraz zor
1508,0.1732936169535926,yabani sarılan uzun bitki
1509,0.0,kat
1510,0.0,sade yoğurt
1511,0.0,delido
1512,0.0,çubuk yapılan büyük örm sepet
1513,0.0,yok çalış
1514,0.0,boş arazi
1515,0.0,dayanaks
1516,0.0,terkedilen boş tarla
1517,0.0,su kana
1518,0.0,çatı kaplanan ince tah
1519,0.0,i̇pek parlak kumaş on özg yakış
1520,0.0,dostluk kurm
1521,0.0,buçuk
1522,0.0,kıskanç fesat
1523,0.0,han hanımcık nazik
1524,0.0,yaramaz çocuk
1525,0.0,mısır yarma yemek
1526,0.0,an hemen tam şimt
1527,0.0,yakıç kavuruç yar piş
1528,0.0,şöyl
1529,0.0,i̇şte
1530,0.0,hati adın yöresel söyleniş
1531,0.0,haf adın yöresel söyleniş
1532,0.0,gürül
1533,0.0,güç kuvvet derman
1534,0.0,çocuk lazımlık
1535,0.0,hafıze adın yöresel söyleniş
1536,0.0,yinele yol git
1537,0.13670500442959657,ön devam
1538,0.0,ev giriş böl balkon antre
1539,0.0,böyl mi olacak bu
1540,0.0,gel gelme sesleniş
1541,0.0,avare dolaşan
1542,0.0,evet onayla
1543,0.0,kar batmayan ayakkabılık
1544,0.0,külüs angaz
1545,0.0,halim adın yöresel söyleniş
1546,0.0,un yapılan su çorp
1547,0.0,der kazıl çukur sınır
1548,0.0,şımarık
1549,0.0,i̇htiyarlamak
1550,0.0,islak neml tavl verim yağmur
1551,0.0,kapak gizl geçit
1552,0.0,ev gizl geçit
1553,0.0,alelace
1554,0.0,zaman
1555,0.0,henüz pekiştir
1556,0.0,tarla toprak sürm iş
1557,0.0,elalem herkes
1558,0.0,açık yapılan
1559,0.0,hırs karışık sinir
1560,0.0,sinirlenmek
1561,0.0,küçük tencer
1562,0.0,ayni öyl
1563,0.0,bir mantar çeşi
1564,0.0,hayvan seslen
1565,0.0,ha adın yöresel söyleniş
1566,0.0,göründük olmayan
1567,0.0,uyuşuk
1568,0.0,gevşek tık sık olmayan
1569,0.0,gizl art niyet fesat
1570,0.0,biçims giyiyen
1571,0.0,birleştirmek eklemek örtmek
1572,0.0,ezerek parçala
1573,0.0,bir hareketlen
1574,0.0,yıkık dökük esk kullanılmaz
1575,0.0,yar esk eskimi başl
1576,0.0,kesmek parçalamak
1577,0.0,yır parça
1578,0.0,sır diz
1579,0.0,çocuk
1580,0.0,büyük tester
1581,0.0,zayıf mısır
1582,0.0,saf tem pürüzs
1583,0.0,duvar temel toprak oturduk yer
1584,0.0,geçims dirliks fesat çıkaran
1585,0.0,kap kaba
1586,0.0,çabuk olm
1587,0.0,çabuk koşm
1588,0.0,mürekkep
1589,0.0,cambaz
1590,0.0,gelişigüzel yapılan iş
1591,0.0,fın ayıkla tanele
1592,0.0,kap davranan insan şişman
1593,0.0,i̇nsanlarla fazl konuşmayan
1594,0.0,küçük yün torp
1595,0.0,tombul
1596,0.0,fasulye soğan lahan yemek
1597,0.12229476508575017,zıpla
1598,0.0,yük yer atla
1599,0.0,un tortu
1600,0.0,bir ara gelerek oynanan oyun
1601,0.0,heves
1602,0.0,heve almak
1603,0.0,heve geçmek
1604,0.0,hayalet cin
1605,0.0,küçük yavru
1606,0.16719017982104248,su pişirilen meyv komposto
1607,0.0,bir tür kağıt oyun
1608,0.0,fasulye ezme
1609,0.0,yemek yap yabani bitki
1610,0.0,köpek kovala
1611,0.0,yabani bitki
1612,0.0,beraber birlik
1613,0.0,başıboş avare dolaşan
1614,0.0,sık çalılık
1615,0.0,su ıslaklık
1616,0.0,i̇çi dış görünen basit yapı eşya
1617,0.0,birdebir
1618,0.0,i̇şi bit süre dol
1619,0.0,kaf tutmak dayılanmak
1620,0.0,tats içilemiyen çay
1621,0.0,ayı yavru
1622,0.0,bozul ezil meyv sebz
1623,0.0,ekmek ezme
1624,0.0,kalabalık
1625,0.0,alışkanlık
1626,0.0,ani birdenbir beklenme olan
1627,0.0,neml ıslak
1628,0.0,bayg
1629,0.0,sıcak
1630,0.0,isınmak
1631,0.0,sıcak
1632,0.0,gevşek bol olan
1633,0.0,salla
1634,0.0,sallanmak kımıldamak
1635,0.0,amel i̇şçi
1636,0.0,yönte püf nokta
1637,0.0,ayakkabı kundur
1638,0.15512923227966585,sulan yaş
1639,0.0,ağız çağır tiz s
1640,0.0,ağz kadar dol
1641,0.0,fındık taze sürg dal fın filiz
1642,0.0,gece aydınlanma
1643,0.0,bir çeşit gaz lamba
1644,0.0,yen taze sürg
1645,0.0,göz işaret etmek
1646,0.0,sermek yaymak
1647,0.0,kupl su kap
1648,0.0,üzülmek alınganlık göstermek
1649,0.0,gömlek
1650,0.0,eğr bacak
1651,0.0,tiksinmek nefret etmek
1652,0.0,beddu etmek
1653,0.0,i̇ki gün sonra öncek gün
1654,0.0,düğm delik kemik iç
1655,0.0,delik bakır süzgeç metal kalbur kevgir
1656,0.0,dük
1657,0.0,kadar değil
1658,0.0,felç olm
1659,0.0,ekmek yapma yarayan
1660,0.0,i̇ltahap cerahat
1661,0.0,duman ateş çıkan duman leke
1662,0.0,hüsey adın yöresel söyle
1663,0.0,sandalye
1664,0.0,yık öbek yapma
1665,0.0,baş göz ell işaret etmek
1666,0.0,arpacık
1667,0.0,hep i̇yice
1668,0.0,köl amel
1669,0.0,sigar artık bir balık
1670,0.0,ordu verilen ad
1671,0.0,sivil
1672,0.0,boş fın kabuk
1673,0.0,koşm
1674,0.12274252456153782,kağıt
1675,0.0,i̇lgili alakadar
1676,0.0,çivile vurm
1677,0.0,yumruk itip kakalamak
1678,0.0,şebinkarahisar
1679,0.0,i̇şe yaramaz
1680,0.0,askı çenge
1681,0.0,diş köpek
1682,0.0,doym i̇nanma
1683,0.0,su topla çukur yalak
1684,0.0,giyecek başlık
1685,0.0,geç bell olmayan nesn
1686,0.0,aralık ayı
1687,0.0,lastik ayakkabı
1688,0.0,bir çeşit kuş
1689,0.0,patetes
1690,0.0,bir giresu oyun gelen bekle
1691,0.0,ayarla
1692,0.0,yuvarlak tah
1693,0.0,parlak kumaş
1694,0.0,üçkağıtcılık oyun
1695,0.0,yük hayvan
1696,0.0,zift
1697,0.0,ayran
1698,0.0,kur ağaç mantar
1699,0.0,genişlet yumuşat
1700,0.0,kuru
1701,0.0,dük gel ev ziyare gitmek
1702,0.0,kur kepek un
1703,0.0,yan kaym ö git
1704,0.0,sıcak olan
1705,0.0,azarla dey ölmeye
1706,0.0,eşler anne
1707,0.0,eşler baba
1708,0.0,han erkek kardeş
1709,0.0,aperatif yapma
1710,0.0,tar alet toprak eşele
1711,0.0,kelebek uçan böçek
1712,0.0,keç kıl dok sert dok
1713,0.0,kertenke
1714,0.0,yar kel kims
1715,0.0,yabani ağaç
1716,0.0,curuf tort
1717,0.0,kir kirl
1718,0.0,kekemen
1719,0.0,i̇plik çile
1720,0.0,meyve iç kısm meyv koçan
1721,0.0,mısır koçan
1722,0.0,hayvan çan
1723,0.0,karalahan gövde
1724,0.0,fırlatıp atmak
1725,0.0,kertenke
1726,0.0,basit yapılış sığınak barak
1727,0.0,çiv sökm alet
1728,0.0,biçims çukur
1729,0.0,büyük fare
1730,0.0,hayvan gübre
1731,0.10691264427474023,kenevir
1732,0.24556596312215923,tuvalet
1733,0.0,tırpan
1734,0.0,kıs çubuk kur toprak parça
1735,0.0,yar yara
1736,0.0,tahıl başak
1737,0.0,kıs mesafe yol
1738,0.0,dediko yapma
1739,0.0,baş bell bağlanan yöresel ört peştambal
1740,0.0,i̇çilebilinir berrak tem su
1741,0.0,su kabak su kap
1742,0.0,diz sır
1743,0.0,meyve yenilmeyen kısm
1744,0.0,elisık cimr bağl
1745,0.0,süzgeç
1746,0.0,i̇htiyar kat kocakar
1747,0.0,rahatlık yatmak
1748,0.0,güney e rüzgar
1749,0.0,ayak kalkmak hareket etmek
1750,0.0,kır
1751,0.0,kovm gönder
1752,0.0,böğürtlen kapl orman
1753,0.0,bulunan
1754,0.0,eğr bükük
1755,0.0,i̇nce odun parça
1756,0.0,hafif iş yaramaz değers
1757,0.0,olma ham
1758,0.0,ağırlık ölçü
1759,0.0,küçük sabu parça
1760,0.0,tutars kat kız
1761,0.0,haziran ayı
1762,0.0,kiraz tuzl salamura
1763,0.0,tirizma vurm alet
1764,0.0,yaşl zeng kims
1765,0.0,i̇çi boş
1766,0.0,fıç
1767,0.0,söz birlik laf söz
1768,0.0,düğm kıs bacak kims
1769,0.0,küçük çocuk
1770,0.0,bağlantı olmayan serser
1771,0.0,ateş
1772,0.0,mısır çorba
1773,0.0,i̇çi boş fın
1774,0.0,tahıl ölç kap
1775,0.0,ağaç tabur
1776,0.0,esk
1777,0.0,küçücük ağaç kök
1778,0.0,fın fidan
1779,0.0,toprak ev hayvan ağır
1780,0.0,kur ağaç parça
1781,0.0,kıs küçük mısır koçan
1782,0.0,man
1783,0.0,yuvarlak bilek taş
1784,0.17347189762261084,sigar izmarit
1785,0.0,köstebek
1786,0.0,el çevrilen bilek taş
1787,0.0,dayak kıs deynek sop
1788,0.0,i̇yi yan odun ateş
1789,0.0,toprak der kazm
1790,0.0,tutulacak yer sap
1791,0.0,çember sık baş bağla
1792,0.0,kut del hali olan
1793,0.0,tah su kap
1794,0.0,açılan ik kol ara
1795,0.0,i̇ki kulp tav
1796,0.22978112289238603,küçük tek odal yap
1797,0.0,ayni erkek ev kat
1798,0.0,çukur
1799,0.0,kuze bakan fazl güneş almayan
1800,0.0,yuvarlak tah kap
1801,0.10672653655164172,büyük kafa geç anlayan
1802,0.0,ocakbaş kül toplanan yer
1803,0.0,bezelye
